Name,ModuleName
GetStringTypeW,kernel32.dll
GetSystemCpuSetInformation,api-ms-win-core-processthreads-l1-1-3.dll
GetSystemCpuSetInformation,kernel32.dll
GetSystemDefaultLocaleName,api-ms-win-core-localization-l1-2-2.dll
GetSystemDefaultLocaleName,api-ms-win-core-localization-obsolete-l1-1-0.dll
GetSystemDefaultLocaleName,api-ms-win-core-localization-obsolete-l1-2-0.dll
GetSystemDefaultLocaleName,api-ms-win-core-localization-obsolete-l1-3-0.dll
GetSystemDefaultLocaleName,api-ms-win-downlevel-kernel32-l1-1-0.dll
GetSystemDefaultLocaleName,kernel32.dll
GetSystemInfo,api-ms-win-core-sysinfo-l1-1-0.dll
GetSystemInfo,api-ms-win-core-sysinfo-l1-2-0.dll
GetSystemInfo,api-ms-win-core-sysinfo-l1-2-1.dll
GetSystemInfo,api-ms-win-core-sysinfo-l1-2-2.dll
GetSystemInfo,api-ms-win-core-sysinfo-l1-2-3.dll
GetSystemInfo,api-ms-win-downlevel-kernel32-l1-1-0.dll
GetSystemInfo,kernel32.dll
GetSystemPowerStatus,api-ms-win-core-kernel32-legacy-l1-1-0.dll
GetSystemPowerStatus,api-ms-win-core-kernel32-legacy-l1-1-1.dll
GetSystemPowerStatus,api-ms-win-core-kernel32-legacy-l1-1-2.dll
GetSystemPowerStatus,api-ms-win-core-kernel32-legacy-l1-1-3.dll
GetSystemPowerStatus,api-ms-win-core-kernel32-legacy-l1-1-4.dll
GetSystemPowerStatus,api-ms-win-core-kernel32-legacy-l1-1-5.dll
GetSystemPowerStatus,api-ms-win-downlevel-kernel32-l2-1-0.dll
GetSystemPowerStatus,kernel32legacy.dll
GetSystemTime,api-ms-win-core-sysinfo-l1-1-0.dll
GetSystemTime,api-ms-win-core-sysinfo-l1-2-0.dll
GetSystemTime,api-ms-win-core-sysinfo-l1-2-1.dll
GetSystemTime,api-ms-win-core-sysinfo-l1-2-2.dll
GetSystemTime,api-ms-win-core-sysinfo-l1-2-3.dll
GetSystemTime,api-ms-win-downlevel-kernel32-l1-1-0.dll
GetSystemTime,kernel32.dll
GetSystemTimeAsFileTime,api-ms-win-core-sysinfo-l1-1-0.dll
GetSystemTimeAsFileTime,api-ms-win-core-sysinfo-l1-2-0.dll
GetSystemTimeAsFileTime,api-ms-win-core-sysinfo-l1-2-1.dll
GetSystemTimeAsFileTime,api-ms-win-core-sysinfo-l1-2-2.dll
GetSystemTimeAsFileTime,api-ms-win-core-sysinfo-l1-2-3.dll
GetSystemTimeAsFileTime,api-ms-win-downlevel-kernel32-l1-1-0.dll
GetSystemTimeAsFileTime,kernel32.dll
GetSystemTimePreciseAsFileTime,api-ms-win-core-sysinfo-l1-2-0.dll
GetSystemTimePreciseAsFileTime,api-ms-win-core-sysinfo-l1-2-1.dll
GetSystemTimePreciseAsFileTime,api-ms-win-core-sysinfo-l1-2-2.dll
GetSystemTimePreciseAsFileTime,api-ms-win-core-sysinfo-l1-2-3.dll
GetSystemTimePreciseAsFileTime,kernel32.dll
gets_s,api-ms-win-crt-stdio-l1-1-0.dll
GetTcpStatisticsEx,iphlpapi.dll
GetTcpTable,iphlpapi.dll
GetTempFileNameW,api-ms-win-core-file-l1-1-0.dll
GetTempFileNameW,api-ms-win-core-file-l1-2-0.dll
GetTempFileNameW,api-ms-win-core-file-l1-2-1.dll
GetTempFileNameW,api-ms-win-core-file-l1-2-2.dll
GetTempFileNameW,api-ms-win-downlevel-kernel32-l1-1-0.dll
GetTempFileNameW,kernel32.dll
GetTempPathW,api-ms-win-core-file-l1-2-0.dll
GetTempPathW,api-ms-win-core-file-l1-2-1.dll
GetTempPathW,api-ms-win-core-file-l1-2-2.dll
GetTempPathW,api-ms-win-downlevel-kernel32-l1-1-0.dll
GetTempPathW,kernel32.dll
GetThreadContext,api-ms-win-core-processthreads-l1-1-1.dll
GetThreadContext,api-ms-win-core-processthreads-l1-1-2.dll
GetThreadContext,api-ms-win-core-processthreads-l1-1-3.dll
GetThreadContext,api-ms-win-downlevel-kernel32-l1-1-0.dll
GetThreadContext,kernel32.dll
GetThreadDescription,api-ms-win-core-processthreads-l1-1-3.dll
GetThreadDescription,kernel32.dll
GetThreadId,api-ms-win-core-processthreads-l1-1-0.dll
GetThreadId,api-ms-win-core-processthreads-l1-1-1.dll
GetThreadId,api-ms-win-core-processthreads-l1-1-2.dll
GetThreadId,api-ms-win-core-processthreads-l1-1-3.dll
GetThreadId,api-ms-win-downlevel-kernel32-l1-1-0.dll
GetThreadId,kernel32.dll
GetThreadIdealProcessorEx,api-ms-win-core-processthreads-l1-1-1.dll
GetThreadIdealProcessorEx,api-ms-win-core-processthreads-l1-1-2.dll
GetThreadIdealProcessorEx,api-ms-win-core-processthreads-l1-1-3.dll
GetThreadIdealProcessorEx,api-ms-win-downlevel-kernel32-l1-1-0.dll
GetThreadIdealProcessorEx,kernel32.dll
GetThreadPriority,api-ms-win-core-processthreads-l1-1-0.dll
GetThreadPriority,api-ms-win-core-processthreads-l1-1-1.dll
GetThreadPriority,api-ms-win-core-processthreads-l1-1-2.dll
GetThreadPriority,api-ms-win-core-processthreads-l1-1-3.dll
GetThreadPriority,api-ms-win-downlevel-kernel32-l1-1-0.dll
GetThreadPriority,kernel32.dll
GetThreadSelectedCpuSets,api-ms-win-core-processthreads-l1-1-3.dll
GetThreadSelectedCpuSets,kernel32.dll
GetThreadTimes,api-ms-win-core-processthreads-l1-1-1.dll
GetThreadTimes,api-ms-win-core-processthreads-l1-1-2.dll
GetThreadTimes,api-ms-win-core-processthreads-l1-1-3.dll
GetThreadTimes,api-ms-win-downlevel-kernel32-l1-1-0.dll
GetThreadTimes,kernel32.dll
GetTickCount,api-ms-win-core-sysinfo-l1-1-0.dll
GetTickCount,api-ms-win-core-sysinfo-l1-2-0.dll
GetTickCount,api-ms-win-core-sysinfo-l1-2-1.dll
GetTickCount,api-ms-win-core-sysinfo-l1-2-2.dll
GetTickCount,api-ms-win-core-sysinfo-l1-2-3.dll
GetTickCount,api-ms-win-downlevel-kernel32-l1-1-0.dll
GetTickCount,kernel32.dll
GetTickCount64,api-ms-win-core-sysinfo-l1-1-0.dll
GetTickCount64,api-ms-win-core-sysinfo-l1-2-0.dll
GetTickCount64,api-ms-win-core-sysinfo-l1-2-1.dll
GetTickCount64,api-ms-win-core-sysinfo-l1-2-2.dll
GetTickCount64,api-ms-win-core-sysinfo-l1-2-3.dll
GetTickCount64,api-ms-win-downlevel-kernel32-l1-1-0.dll
GetTickCount64,kernel32.dll
GetTimeFormatEx,api-ms-win-core-datetime-l1-1-1.dll
GetTimeFormatEx,api-ms-win-core-datetime-l1-1-2.dll
GetTimeFormatEx,api-ms-win-downlevel-kernel32-l1-1-0.dll
GetTimeFormatEx,kernel32.dll
GetTimeZoneInformation,api-ms-win-core-sysinfo-l1-1-0.dll
GetTimeZoneInformation,api-ms-win-core-timezone-l1-1-0.dll
GetTimeZoneInformation,api-ms-win-downlevel-kernel32-l1-1-0.dll
GetTimeZoneInformation,kernel32.dll
GetTimeZoneInformationForYear,api-ms-win-core-sysinfo-l1-1-0.dll
GetTimeZoneInformationForYear,api-ms-win-core-timezone-l1-1-0.dll
GetTimeZoneInformationForYear,api-ms-win-downlevel-kernel32-l1-1-0.dll
GetTimeZoneInformationForYear,kernel32.dll
GetTimeZoneList,wpglobutil.dll
GetTokenInformation,advapi32.dll
GetTokenInformation,api-ms-win-downlevel-advapi32-l1-1-0.dll
GetTokenInformation,api-ms-win-downlevel-advapi32-l1-1-1.dll
GetTokenInformation,api-ms-win-security-base-l1-1-0.dll
GetTokenInformation,api-ms-win-security-base-l1-2-0.dll
GetTokenInformation,api-ms-win-security-base-l1-2-1.dll
GetTokenInformation,api-ms-win-security-base-l1-2-2.dll
GetTraceEnableFlags,advapi32.dll
GetTraceEnableFlags,api-ms-win-downlevel-advapi32-l1-1-0.dll
GetTraceEnableFlags,api-ms-win-downlevel-advapi32-l1-1-1.dll
GetTraceEnableFlags,api-ms-win-eventing-classicprovider-l1-1-0.dll
GetTraceEnableLevel,advapi32.dll
GetTraceEnableLevel,api-ms-win-downlevel-advapi32-l1-1-0.dll
GetTraceEnableLevel,api-ms-win-downlevel-advapi32-l1-1-1.dll
GetTraceEnableLevel,api-ms-win-eventing-classicprovider-l1-1-0.dll
GetTraceLoggerHandle,advapi32.dll
GetTraceLoggerHandle,api-ms-win-downlevel-advapi32-l1-1-0.dll
GetTraceLoggerHandle,api-ms-win-downlevel-advapi32-l1-1-1.dll
GetTraceLoggerHandle,api-ms-win-eventing-classicprovider-l1-1-0.dll
GetUdpStatisticsEx,iphlpapi.dll
GetUdpTable,iphlpapi.dll
GetUnicastIpAddressTable,iphlpapi.dll
GetUnicodeRanges,InkObjCore.dll
GetUserDefaultLangID,api-ms-win-core-localization-l1-1-0.dll
GetUserDefaultLangID,api-ms-win-core-localization-l1-2-0.dll
GetUserDefaultLangID,api-ms-win-core-localization-l1-2-1.dll
GetUserDefaultLangID,api-ms-win-core-localization-l1-2-2.dll
GetUserDefaultLangID,api-ms-win-downlevel-kernel32-l1-1-0.dll
GetUserDefaultLangID,kernel32.dll
GetUserDefaultLocaleName,api-ms-win-core-localization-l1-2-0.dll
GetUserDefaultLocaleName,api-ms-win-core-localization-l1-2-1.dll
GetUserDefaultLocaleName,api-ms-win-core-localization-l1-2-2.dll
GetUserDefaultLocaleName,api-ms-win-downlevel-kernel32-l1-1-0.dll
GetUserDefaultLocaleName,kernel32.dll
GetUserDefaultUILanguage,api-ms-win-core-localization-obsolete-l1-1-0.dll
GetUserDefaultUILanguage,api-ms-win-core-localization-obsolete-l1-2-0.dll
GetUserDefaultUILanguage,api-ms-win-core-localization-obsolete-l1-3-0.dll
GetUserDefaultUILanguage,api-ms-win-downlevel-kernel32-l1-1-0.dll
GetUserDefaultUILanguage,kernel32.dll
GetUserGeoID,api-ms-win-core-localization-l1-2-0.dll
GetUserGeoID,api-ms-win-core-localization-l1-2-1.dll
GetUserGeoID,api-ms-win-core-localization-l1-2-2.dll
GetUserGeoID,api-ms-win-downlevel-kernel32-l1-1-0.dll
GetUserGeoID,kernel32.dll
getwc,api-ms-win-crt-stdio-l1-1-0.dll
getwchar,api-ms-win-crt-stdio-l1-1-0.dll
GetWindowsAccountDomainSid,advapi32.dll
GetWindowsAccountDomainSid,api-ms-win-downlevel-advapi32-l1-1-1.dll
GetWindowsAccountDomainSid,api-ms-win-security-base-l1-1-0.dll
GetWindowsAccountDomainSid,api-ms-win-security-base-l1-2-0.dll
GetWindowsAccountDomainSid,api-ms-win-security-base-l1-2-1.dll
GetWindowsAccountDomainSid,api-ms-win-security-base-l1-2-2.dll
GetWriteWatch,api-ms-win-core-memory-l1-1-1.dll
GetWriteWatch,api-ms-win-core-memory-l1-1-2.dll
GetWriteWatch,api-ms-win-core-memory-l1-1-3.dll
GetWriteWatch,api-ms-win-core-memory-l1-1-4.dll
GetWriteWatch,api-ms-win-core-memory-l1-1-5.dll
GetWriteWatch,api-ms-win-downlevel-kernel32-l1-1-0.dll
GetWriteWatch,kernel32.dll
GetXStateFeaturesMask,api-ms-win-core-xstate-l2-1-0.dll
GetXStateFeaturesMask,kernel32.dll
GlobalAlloc,api-ms-win-core-heap-l2-1-0.dll
GlobalAlloc,api-ms-win-core-heap-obsolete-l1-1-0.dll
GlobalAlloc,api-ms-win-core-misc-l1-1-0.dll
GlobalAlloc,api-ms-win-downlevel-kernel32-l2-1-0.dll
GlobalAlloc,kernel32.dll
GlobalFree,api-ms-win-core-heap-l2-1-0.dll
GlobalFree,api-ms-win-core-heap-obsolete-l1-1-0.dll
GlobalFree,api-ms-win-core-misc-l1-1-0.dll
GlobalFree,api-ms-win-downlevel-kernel32-l2-1-0.dll
GlobalFree,kernel32.dll
GlobalLock,api-ms-win-core-heap-obsolete-l1-1-0.dll
GlobalLock,api-ms-win-downlevel-kernel32-l2-1-0.dll
GlobalLock,kernel32.dll
GlobalMemoryStatusEx,api-ms-win-core-sysinfo-l1-1-0.dll
GlobalMemoryStatusEx,api-ms-win-core-sysinfo-l1-2-0.dll
GlobalMemoryStatusEx,api-ms-win-core-sysinfo-l1-2-1.dll
GlobalMemoryStatusEx,api-ms-win-core-sysinfo-l1-2-2.dll
GlobalMemoryStatusEx,api-ms-win-core-sysinfo-l1-2-3.dll
GlobalMemoryStatusEx,api-ms-win-downlevel-kernel32-l1-1-0.dll
GlobalMemoryStatusEx,kernel32.dll
GlobalReAlloc,api-ms-win-core-heap-obsolete-l1-1-0.dll
GlobalReAlloc,api-ms-win-downlevel-kernel32-l2-1-0.dll
GlobalReAlloc,kernel32.dll
GlobalSize,api-ms-win-core-heap-obsolete-l1-1-0.dll
GlobalSize,api-ms-win-downlevel-kernel32-l2-1-0.dll
GlobalSize,kernel32.dll
GlobalUnlock,api-ms-win-core-heap-obsolete-l1-1-0.dll
GlobalUnlock,api-ms-win-downlevel-kernel32-l2-1-0.dll
GlobalUnlock,kernel32.dll
HasExpandedResources,api-ms-win-gaming-expandedresources-l1-1-0.dll
HasExpandedResources,gamemode.dll
HeapAlloc,api-ms-win-core-heap-l1-1-0.dll
HeapAlloc,api-ms-win-core-heap-l1-2-0.dll
HeapAlloc,api-ms-win-downlevel-kernel32-l1-1-0.dll
HeapAlloc,kernel32.dll
HeapCompact,api-ms-win-core-heap-l1-1-0.dll
HeapCompact,api-ms-win-core-heap-l1-2-0.dll
HeapCompact,api-ms-win-downlevel-kernel32-l1-1-0.dll
HeapCompact,kernel32.dll
HeapCreate,api-ms-win-core-heap-l1-1-0.dll
HeapCreate,api-ms-win-core-heap-l1-2-0.dll
HeapCreate,api-ms-win-downlevel-kernel32-l1-1-0.dll
HeapCreate,kernel32.dll
HeapDestroy,api-ms-win-core-heap-l1-1-0.dll
HeapDestroy,api-ms-win-core-heap-l1-2-0.dll
HeapDestroy,api-ms-win-downlevel-kernel32-l1-1-0.dll
HeapDestroy,kernel32.dll
HeapFree,api-ms-win-core-heap-l1-1-0.dll
HeapFree,api-ms-win-core-heap-l1-2-0.dll
HeapFree,api-ms-win-downlevel-kernel32-l1-1-0.dll
HeapFree,kernel32.dll
HeapReAlloc,api-ms-win-core-heap-l1-1-0.dll
HeapReAlloc,api-ms-win-core-heap-l1-2-0.dll
HeapReAlloc,api-ms-win-downlevel-kernel32-l1-1-0.dll
HeapReAlloc,kernel32.dll
HeapSetInformation,api-ms-win-core-heap-l1-1-0.dll
HeapSetInformation,api-ms-win-core-heap-l1-2-0.dll
HeapSetInformation,api-ms-win-downlevel-kernel32-l1-1-0.dll
HeapSetInformation,kernel32.dll
HeapSize,api-ms-win-core-heap-l1-1-0.dll
HeapSize,api-ms-win-core-heap-l1-2-0.dll
HeapSize,api-ms-win-downlevel-kernel32-l1-1-0.dll
HeapSize,kernel32.dll
HSTRING_UserFree,api-ms-win-core-winrt-string-l1-1-0.dll
HSTRING_UserFree,api-ms-win-core-winrt-string-l1-1-1.dll
HSTRING_UserFree64,api-ms-win-core-winrt-string-l1-1-0.dll
HSTRING_UserFree64,api-ms-win-core-winrt-string-l1-1-1.dll
HSTRING_UserMarshal,api-ms-win-core-winrt-string-l1-1-0.dll
HSTRING_UserMarshal,api-ms-win-core-winrt-string-l1-1-1.dll
HSTRING_UserMarshal64,api-ms-win-core-winrt-string-l1-1-0.dll
HSTRING_UserMarshal64,api-ms-win-core-winrt-string-l1-1-1.dll
HSTRING_UserSize,api-ms-win-core-winrt-string-l1-1-0.dll
HSTRING_UserSize,api-ms-win-core-winrt-string-l1-1-1.dll
HSTRING_UserSize64,api-ms-win-core-winrt-string-l1-1-0.dll
HSTRING_UserSize64,api-ms-win-core-winrt-string-l1-1-1.dll
HSTRING_UserUnmarshal,api-ms-win-core-winrt-string-l1-1-0.dll
HSTRING_UserUnmarshal,api-ms-win-core-winrt-string-l1-1-1.dll
HSTRING_UserUnmarshal64,api-ms-win-core-winrt-string-l1-1-0.dll
HSTRING_UserUnmarshal64,api-ms-win-core-winrt-string-l1-1-1.dll
htonl,ws2_32.dll
htons,ws2_32.dll
hypot,api-ms-win-crt-math-l1-1-0.dll
Icmp6CreateFile,iphlpapi.dll
Icmp6SendEcho2,iphlpapi.dll
IcmpCloseHandle,iphlpapi.dll
IcmpCreateFile,iphlpapi.dll
IcmpSendEcho2,iphlpapi.dll
IdnToAscii,api-ms-win-core-localization-l1-2-0.dll
IdnToAscii,api-ms-win-core-localization-l1-2-1.dll
IdnToAscii,api-ms-win-core-localization-l1-2-2.dll
IdnToAscii,api-ms-win-downlevel-normaliz-l1-1-0.dll
IdnToAscii,normaliz.dll
IdnToNameprepUnicode,api-ms-win-core-normalization-l1-1-0.dll
IdnToNameprepUnicode,normaliz.dll
IdnToUnicode,api-ms-win-core-localization-l1-2-0.dll
IdnToUnicode,api-ms-win-core-localization-l1-2-1.dll
IdnToUnicode,api-ms-win-core-localization-l1-2-2.dll
IdnToUnicode,api-ms-win-downlevel-normaliz-l1-1-0.dll
IdnToUnicode,normaliz.dll
IIDFromString,api-ms-win-core-com-l1-1-0.dll
IIDFromString,api-ms-win-core-com-l1-1-1.dll
IIDFromString,api-ms-win-core-com-l1-1-2.dll
IIDFromString,api-ms-win-downlevel-ole32-l1-1-0.dll
IIDFromString,api-ms-win-downlevel-ole32-l1-1-1.dll
IIDFromString,ole32.dll
ilogb,api-ms-win-crt-math-l1-1-0.dll
ilogbf,api-ms-win-crt-math-l1-1-0.dll
ilogbl,api-ms-win-crt-math-l1-1-0.dll
imaxabs,api-ms-win-crt-utility-l1-1-0.dll
imaxdiv,api-ms-win-crt-utility-l1-1-0.dll
InetNtopW,ws2_32.dll
InetPtonW,ws2_32.dll
inet_addr,ws2_32.dll
inet_ntoa,ws2_32.dll
inet_ntop,ws2_32.dll
inet_pton,ws2_32.dll
InitializeAcl,advapi32.dll
InitializeAcl,api-ms-win-downlevel-advapi32-l1-1-0.dll
InitializeAcl,api-ms-win-downlevel-advapi32-l1-1-1.dll
InitializeAcl,api-ms-win-security-base-l1-1-0.dll
InitializeAcl,api-ms-win-security-base-l1-2-0.dll
InitializeAcl,api-ms-win-security-base-l1-2-1.dll
InitializeAcl,api-ms-win-security-base-l1-2-2.dll
InitializeConditionVariable,api-ms-win-core-synch-l1-2-0.dll
InitializeConditionVariable,api-ms-win-core-synch-l1-2-1.dll
InitializeConditionVariable,api-ms-win-downlevel-kernel32-l1-1-0.dll
InitializeConditionVariable,kernel32.dll
InitializeContext,api-ms-win-core-xstate-l2-1-0.dll
InitializeContext,kernel32.dll
InitializeCriticalSection,api-ms-win-core-synch-l1-1-0.dll
InitializeCriticalSection,api-ms-win-core-synch-l1-2-0.dll
InitializeCriticalSection,api-ms-win-core-synch-l1-2-1.dll
InitializeCriticalSection,api-ms-win-downlevel-kernel32-l1-1-0.dll
InitializeCriticalSection,kernel32.dll
InitializeCriticalSectionAndSpinCount,api-ms-win-core-synch-l1-1-0.dll
InitializeCriticalSectionAndSpinCount,api-ms-win-core-synch-l1-2-0.dll
InitializeCriticalSectionAndSpinCount,api-ms-win-core-synch-l1-2-1.dll
InitializeCriticalSectionAndSpinCount,api-ms-win-downlevel-kernel32-l1-1-0.dll
InitializeCriticalSectionAndSpinCount,kernel32.dll
InitializeCriticalSectionEx,api-ms-win-core-synch-l1-1-0.dll
InitializeCriticalSectionEx,api-ms-win-core-synch-l1-2-0.dll
InitializeCriticalSectionEx,api-ms-win-core-synch-l1-2-1.dll
InitializeCriticalSectionEx,api-ms-win-downlevel-kernel32-l1-1-0.dll
InitializeCriticalSectionEx,kernel32.dll
InitializeSecurityDescriptor,advapi32.dll
InitializeSecurityDescriptor,api-ms-win-downlevel-advapi32-l1-1-0.dll
InitializeSecurityDescriptor,api-ms-win-downlevel-advapi32-l1-1-1.dll
InitializeSecurityDescriptor,api-ms-win-security-base-l1-1-0.dll
InitializeSecurityDescriptor,api-ms-win-security-base-l1-2-0.dll
InitializeSecurityDescriptor,api-ms-win-security-base-l1-2-1.dll
InitializeSecurityDescriptor,api-ms-win-security-base-l1-2-2.dll
InitializeSid,advapi32.dll
InitializeSid,api-ms-win-downlevel-advapi32-l1-1-0.dll
InitializeSid,api-ms-win-downlevel-advapi32-l1-1-1.dll
InitializeSid,api-ms-win-security-base-l1-1-0.dll
InitializeSid,api-ms-win-security-base-l1-2-0.dll
InitializeSid,api-ms-win-security-base-l1-2-1.dll
InitializeSid,api-ms-win-security-base-l1-2-2.dll
InitializeSListHead,api-ms-win-core-interlocked-l1-1-0.dll
InitializeSListHead,api-ms-win-core-interlocked-l1-2-0.dll
InitializeSListHead,api-ms-win-downlevel-kernel32-l1-1-0.dll
InitializeSListHead,kernel32.dll
InitializeSRWLock,api-ms-win-core-synch-l1-1-0.dll
InitializeSRWLock,api-ms-win-core-synch-l1-2-0.dll
InitializeSRWLock,api-ms-win-core-synch-l1-2-1.dll
InitializeSRWLock,api-ms-win-downlevel-kernel32-l1-1-0.dll
InitializeSRWLock,kernel32.dll
InitOnceBeginInitialize,api-ms-win-core-synch-l1-2-0.dll
InitOnceBeginInitialize,api-ms-win-core-synch-l1-2-1.dll
InitOnceBeginInitialize,api-ms-win-downlevel-kernel32-l1-1-0.dll
InitOnceBeginInitialize,kernel32.dll
InitOnceComplete,api-ms-win-core-synch-l1-2-0.dll
InitOnceComplete,api-ms-win-core-synch-l1-2-1.dll
InitOnceComplete,api-ms-win-downlevel-kernel32-l1-1-0.dll
InitOnceComplete,kernel32.dll
InitOnceExecuteOnce,api-ms-win-core-synch-l1-2-0.dll
InitOnceExecuteOnce,api-ms-win-core-synch-l1-2-1.dll
InitOnceExecuteOnce,api-ms-win-downlevel-kernel32-l1-1-0.dll
InitOnceExecuteOnce,kernel32.dll
InitOnceInitialize,api-ms-win-core-synch-l1-2-0.dll
InitOnceInitialize,api-ms-win-core-synch-l1-2-1.dll
InitOnceInitialize,api-ms-win-downlevel-kernel32-l1-1-0.dll
InitOnceInitialize,kernel32.dll
InitPropVariantFromCLSID,propsys.dll
InitPropVariantFromFileTime,propsys.dll
InitVariantFromBuffer,propsys.dll
InterlockedAdd,kernel32.dll
InterlockedAdd64,kernel32.dll
InterlockedAddAcquire,kernel32.dll
InterlockedAddAcquire64,kernel32.dll
InterlockedAddRelease,kernel32.dll
InterlockedAddRelease64,kernel32.dll
InterlockedAnd,kernel32.dll
InterlockedAnd16,kernel32.dll
InterlockedAnd64,kernel32.dll
InterlockedAnd8,kernel32.dll
InterlockedCompareExchange,api-ms-win-core-interlocked-l1-1-0.dll
InterlockedCompareExchange,api-ms-win-core-interlocked-l1-2-0.dll
InterlockedCompareExchange,kernel32.dll
InterlockedCompareExchange64,api-ms-win-core-interlocked-l1-1-0.dll
InterlockedCompareExchange64,api-ms-win-core-interlocked-l1-2-0.dll
InterlockedCompareExchange64,kernel32.dll
InterlockedCompareExchangeAcquire,kernel32.dll
InterlockedCompareExchangeAcquire64,kernel32.dll
InterlockedCompareExchangePointer,kernel32.dll
InterlockedCompareExchangePointerAcquire,kernel32.dll
InterlockedCompareExchangePointerRelease,kernel32.dll
InterlockedCompareExchangeRelease,kernel32.dll
InterlockedCompareExchangeRelease64,kernel32.dll
InterlockedDecrement,api-ms-win-core-interlocked-l1-1-0.dll
InterlockedDecrement,api-ms-win-core-interlocked-l1-2-0.dll
InterlockedDecrement,kernel32.dll
InterlockedDecrement64,kernel32.dll
InterlockedDecrementAcquire,kernel32.dll
InterlockedDecrementAcquire64,kernel32.dll
InterlockedDecrementRelease,kernel32.dll
InterlockedDecrementRelease64,kernel32.dll
InterlockedExchange,api-ms-win-core-interlocked-l1-1-0.dll
InterlockedExchange,api-ms-win-core-interlocked-l1-2-0.dll
InterlockedExchange,kernel32.dll
InterlockedExchange64,kernel32.dll
InterlockedExchangeAcquire64,kernel32.dll
InterlockedExchangeAdd,api-ms-win-core-interlocked-l1-1-0.dll
InterlockedExchangeAdd,api-ms-win-core-interlocked-l1-2-0.dll
InterlockedExchangeAdd,kernel32.dll
InterlockedExchangeAdd64,kernel32.dll
InterlockedExchangeAddAcquire,kernel32.dll
InterlockedExchangeAddAcquire64,kernel32.dll
InterlockedExchangeAddRelease,kernel32.dll
InterlockedExchangeAddRelease64,kernel32.dll
InterlockedFlushSList,api-ms-win-core-interlocked-l1-1-0.dll
InterlockedFlushSList,api-ms-win-core-interlocked-l1-2-0.dll
InterlockedFlushSList,api-ms-win-downlevel-kernel32-l1-1-0.dll
InterlockedFlushSList,kernel32.dll
InterlockedIncrement,api-ms-win-core-interlocked-l1-1-0.dll
InterlockedIncrement,api-ms-win-core-interlocked-l1-2-0.dll
InterlockedIncrement,kernel32.dll
InterlockedIncrement64,kernel32.dll
InterlockedIncrementAcquire,kernel32.dll
InterlockedIncrementAcquire64,kernel32.dll
InterlockedIncrementRelease,kernel32.dll
InterlockedIncrementRelease64,kernel32.dll
InterlockedOr,kernel32.dll
InterlockedOr16,kernel32.dll
InterlockedOr64,kernel32.dll
InterlockedOr64Acquire,kernel32.dll
InterlockedOr64Release,kernel32.dll
InterlockedOr8,kernel32.dll
InterlockedOrAcquire,kernel32.dll
InterlockedOrRelease,kernel32.dll
InterlockedPopEntrySList,api-ms-win-core-interlocked-l1-1-0.dll
InterlockedPopEntrySList,api-ms-win-core-interlocked-l1-2-0.dll
InterlockedPopEntrySList,api-ms-win-downlevel-kernel32-l1-1-0.dll
InterlockedPopEntrySList,kernel32.dll
InterlockedPushEntrySList,api-ms-win-core-interlocked-l1-1-0.dll
InterlockedPushEntrySList,api-ms-win-core-interlocked-l1-2-0.dll
InterlockedPushEntrySList,api-ms-win-downlevel-kernel32-l1-1-0.dll
InterlockedPushEntrySList,kernel32.dll
InterlockedPushListSListEx,api-ms-win-core-interlocked-l1-2-0.dll
InterlockedPushListSListEx,kernel32.dll
InterlockedXor,kernel32.dll
InterlockedXor16,kernel32.dll
InterlockedXor64,kernel32.dll
InterlockedXor64Acquire,kernel32.dll
InterlockedXor64Release,kernel32.dll
InterlockedXor8,kernel32.dll
InterlockedXorAcquire,kernel32.dll
InterlockedXorRelease,kernel32.dll
ioctlsocket,ws2_32.dll
isalnum,api-ms-win-core-crt-l1-1-0.dll
isalnum,api-ms-win-crt-string-l1-1-0.dll
isalpha,api-ms-win-crt-string-l1-1-0.dll
isblank,api-ms-win-crt-string-l1-1-0.dll
iscntrl,api-ms-win-crt-string-l1-1-0.dll
IsDBCSLeadByte,api-ms-win-core-localization-l1-2-0.dll
IsDBCSLeadByte,api-ms-win-core-localization-l1-2-1.dll
IsDBCSLeadByte,api-ms-win-core-localization-l1-2-2.dll
IsDBCSLeadByte,api-ms-win-downlevel-kernel32-l1-1-0.dll
